elapsed_time,true_x,true_y,true_vx,acc_x,acc_y,yaw_rate,steer_angle,wheel_speed_rr,wheel_speed_rl,wheel_speed_fr,wheel_speed_fl,true_yaw
2.8382920089999955,0.0105531331567388,-0.0096731303050089,0.0,0.1491408199071884,-0.1491212695837021,-0.0014420564984902,1.5039990234375002,0.0846740050804403,-0.0846740050804403,0.0846740050804403,0.0,-0.0002661808966570134
2.8482920089999952,0.0110920466195256,-0.0101738491068302,0.0,0.1519416123628616,-0.142885759472847,-0.0032056160271167,1.5039990234375002,0.0846740050804403,0.0,0.0,-0.0846740050804403,-0.00029821562656124495
2.858292008999995,0.0116433553633313,-0.0106871405717025,0.0,0.1503981202840805,-0.1473745852708816,-0.0033952230587601,1.472001953125,0.0846740050804403,0.0,0.0,-0.0846740050804403,-0.00033199540462270196
2.868292008999995,0.012216975028634,-0.011221991464823,0.0,0.156186431646347,-0.1530009806156158,-0.0040959445759654,1.472001953125,0.0,0.0,0.0,-0.0846740050804403,-0.0003731999251911753
2.8782920089999946,0.0128002591254792,-0.011766017482925,0.0,0.145426794886589,-0.138782188296318,0.0004988025757484,1.5039990234375002,0.0,0.0,0.0,-0.0846740050804403,-0.0003682189206950094
2.8882920089999944,0.0133974423297952,-0.0123244001540157,0.0,0.1590161770582199,-0.1587559729814529,-0.0005870810127817,1.5039990234375002,0.0,-0.0846740050804403,0.0,-0.0846740050804403,-0.00037405669206292574
2.898292008999994,0.0140177714272223,-0.0129052964903795,0.0,0.1563185602426529,-0.1552195101976395,-0.0017061764374375,1.5039990234375002,0.0846740050804403,-0.0846740050804403,0.0,0.0,-0.0003912311193789056
2.908292008999994,0.0146488370240895,-0.0134968838595468,0.0,0.1593892425298691,-0.1563025265932083,-0.0002909474424086,1.5039990234375002,0.0846740050804403,0.0,0.0846740050804403,0.0,-0.00039413518038068163
2.9182920089999937,0.015293306555035,-0.0141008716406244,0.0,0.1512946486473083,-0.1429535746574401,-0.000359475496225,1.472001953125,0.0846740050804403,0.0,0.0846740050804403,0.0,-0.0003977164761296564
2.9282920089999935,0.0159626831142378,-0.0147266311356537,0.0,0.1722459644079208,-0.1512351483106613,0.0014450545422732,1.472001953125,0.0,0.0,0.0,0.0,-0.0003831780898861789
2.9382920089999933,0.0135446487932183,-0.0114972246869711,0.0,0.1565286517143249,-0.142150193452835,-0.001147762988694,1.472001953125,0.0846740050804403,0.0,0.0,-0.0846740050804403,-9.216718021002254e-05
2.948292008999993,0.0141586316684018,-0.0120319844320242,0.0,0.1577659398317337,-0.1485919207334518,0.0007432120619341,1.472001953125,0.0846740050804403,-0.0846740050804403,0.0846740050804403,0.0,-8.478680778319648e-05
2.958292008999993,0.0147985040812277,-0.0125901953230796,0.0,0.1659666746854782,-0.1542226821184158,-0.0003825847525149,1.472001953125,0.0846740050804403,-0.0846740050804403,0.0,-0.0846740050804403,-8.863883045461758e-05
2.9682920089999927,0.0154485331093901,-0.0131589238535142,0.0,0.1527467221021652,-0.1476415246725082,-0.0029776250012218,1.472001953125,0.0,0.0,0.0846740050804403,0.0,-0.00011841221238537962
2.9782920089999925,0.0161130098304095,-0.013739015563222,0.0,0.1719277203083038,-0.1465743780136108,-0.0042907991446554,1.5039990234375002,0.0,0.0,0.0,-0.0846740050804403,-0.00016108691749016848
2.9882920089999923,0.0167989769483456,-0.0143404557899328,0.0,0.1510747671127319,-0.1473323702812194,0.0013831938849762,1.5039990234375002,0.0846740050804403,-0.0846740050804403,0.0,0.0,-0.00014718079152944408
2.998292008999992,0.0174957026609139,-0.0149519579192593,0.0,0.1565685868263244,-0.1465821862220764,-0.0002440091484459,1.5039990234375002,0.0846740050804403,-0.0846740050804403,0.0,-0.0846740050804403,-0.0001496158775237474
3.008292008999992,0.0182063266233758,-0.0155779588643964,0.0,0.1569010019302368,-0.1561943888664245,9.6874364317e-06,1.5039990234375002,0.0,-0.0846740050804403,0.0,-0.0846740050804403,-0.0001495194305398777
3.0182920089999916,0.0182063266233758,-0.0155779588643964,0.0,0.1587157994508743,-0.1407711356878281,-0.0024966862984001,1.5039990234375002,0.0846740050804403,0.0,0.0846740050804403,0.0,-0.0001495194305398777
3.0282920089999914,0.018941859968408,-0.0162251196040188,0.0,0.1452901661396026,-0.1430162191390991,-0.0009577666060067,1.5039990234375002,0.0,-0.0846740050804403,0.0,-0.0846740050804403,-0.00017467675176147213
3.038292008999991,0.0150393751269178,-0.0126785512583362,0.0,0.1485776007175445,-0.1371214389801025,-0.0028658779338002,1.472001953125,0.0,-0.0846740050804403,0.0,-0.0846740050804403,-3.4328180026285546e-05
3.048292008999991,0.0156880695418351,-0.0132413346597259,0.0,0.1611644327640533,-0.1572043001651764,0.0007085759425535,1.472001953125,0.0,-0.0846740050804403,0.0,0.0,-2.7202389130638707e-05
3.0582920089999908,0.0156880695418351,-0.0132413346597259,0.0,0.1591987758874893,-0.1447542160749435,-0.0021543174516409,1.472001953125,0.0846740050804403,0.0,0.0846740050804403,-0.0846740050804403,-2.7202389130638707e-05
3.0682920089999905,0.0170223899261687,-0.0143999956324726,0.0,0.1645902097225189,-0.1508372128009796,-0.0014632638776674,1.472001953125,0.0846740050804403,-0.0846740050804403,0.0846740050804403,0.0,-6.329518569596576e-05
3.0782920089999903,0.0177175619354004,-0.0150058364920029,0.0,0.1563987880945206,-0.1499795168638229,-0.001117562293075,1.472001953125,0.0846740050804403,0.0,0.0,0.0,-7.450943287283544e-05
3.08829200899999,0.0177175619354004,-0.0150058364920029,0.0,0.1583905220031738,-0.1428438425064087,-0.0034451561514288,1.472001953125,0.0846740050804403,0.0,0.0,0.0,-7.450943287283544e-05
3.09829200899999,0.0191480573244941,-0.0162531542823933,0.0,0.1581205576658249,-0.1432008296251297,0.0013336545089259,1.472001953125,0.0846740050804403,0.0,0.0846740050804403,-0.0846740050804403,-9.575529744218283e-05
3.1082920089999897,0.0198923537409656,-0.0169015219917171,0.0,0.1658289134502411,-0.1403244733810424,-0.0005479914834722,1.472001953125,0.0846740050804403,-0.0846740050804403,0.0,0.0,-0.00010125598061545642
3.1182920089999895,0.0198923537409656,-0.0169015219917171,0.0,0.1594265252351761,-0.1487978845834732,-0.0018011913634836,1.472001953125,0.0846740050804403,-0.0846740050804403,0.0846740050804403,0.0,-0.00010125598061545642
3.1282920089999893,0.0214188730473082,-0.0182362483646989,0.0,0.1589890867471695,-0.1524279564619064,-0.0005602992605417,1.472001953125,0.0846740050804403,-0.0846740050804403,0.0,-0.0846740050804403,-0.0001248644937779158
3.138292008999989,0.0152193314973467,-0.0104747772030343,0.0,0.1662729084491729,-0.1531018316745758,-0.0012848576297983,1.472001953125,0.0,0.0,0.0846740050804403,-0.0846740050804403,-9.718188747238241e-06
3.148292008999989,0.0158708286459788,-0.0109831580445276,0.0,0.1652240455150604,-0.1525940299034118,-0.0011038093362003,1.472001953125,0.0,0.0,0.0846740050804403,0.0,-2.076048228077282e-05
3.1582920089999886,0.0165316762649182,-0.0115013629488849,0.0,0.1514068245887756,-0.1433171033859253,-0.0031214226037263,1.472001953125,0.0,-0.0846740050804403,0.0846740050804403,0.0,-5.175439382797605e-05
3.1682920089999884,0.0172154317928913,-0.0120422168908135,0.0,0.1570144146680832,-0.1621494740247726,-0.0013571227900683,1.472001953125,0.0,0.0,0.0846740050804403,-0.0846740050804403,-6.536767201343799e-05
3.178292008999988,0.0179150096720188,-0.0125974273823451,0.0,0.1595071107149124,-0.1509195417165756,8.79178405739e-05,1.472001953125,0.0,-0.0846740050804403,0.0846740050804403,0.0,-6.448618870897349e-05
3.188292008999988,0.0186224530698853,-0.0131621096539722,0.0,0.1421658843755722,-0.142723485827446,0.0002276273880852,1.472001953125,0.0846740050804403,0.0,0.0846740050804403,0.0,-6.2221205283437e-05
3.198292008999988,0.0193537762867075,-0.0137482581372379,0.0,0.1595052033662796,-0.1529406458139419,-0.0010020901681855,1.472001953125,0.0,0.0,0.0846740050804403,0.0,-7.228868620693982e-05
3.2082920089999876,0.0200947963836302,-0.0143420995242498,0.0,0.1679188162088394,-0.1425099223852158,-0.0012922787573188,1.44,0.0846740050804403,0.0,0.0846740050804403,0.0,-8.514275442771769e-05
3.2182920089999874,0.0208564720523562,-0.0149543235993679,0.0,0.1610452681779861,-0.1437366753816605,5.21653419127e-05,1.472001953125,0.0846740050804403,0.0,0.0846740050804403,0.0,-8.462050452124733e-05
3.228292008999987,0.0216377918048058,-0.0155849217121152,0.0,0.1593021899461746,-0.1501311212778091,-0.0040147532708942,1.472001953125,0.0,-0.0846740050804403,0.0846740050804403,-0.0846740050804403,-0.00012500155373438326
3.238292008999987,0.0138255315700842,-0.0088314512027285,0.0,0.1460722833871841,-0.1573285609483719,-0.000199305039132,1.472001953125,0.0,-0.0846740050804403,0.0,-0.0846740050804403,2.1319279538003744e-05
3.2482920089999867,0.0144516496825363,-0.0093232367806343,0.0,0.1580964475870132,-0.1461736708879471,0.0012427713954821,1.472001953125,0.0846740050804403,0.0,0.0,-0.0846740050804403,3.365749910418867e-05
3.2582920089999865,0.0151036465546755,-0.0098365091115407,0.0,0.1650679558515549,-0.1445231586694717,0.0012744052801281,1.472001953125,0.0,-0.0846740050804403,0.0,-0.0846740050804403,4.648540011518541e-05
3.2682920089999863,0.0151036465546755,-0.0098365091115407,0.0,0.1609186083078384,-0.1529637724161148,0.0007282952428795,1.472001953125,0.0846740050804403,-0.0846740050804403,0.0846740050804403,0.0,4.648540011518541e-05
3.278292008999986,0.0164423509396026,-0.0108991175169235,0.0,0.1577443480491638,-0.1489455103874206,-0.0003132731944788,1.472001953125,0.0846740050804403,0.0,0.0,0.0,5.066064487701753e-05
3.288292008999986,0.0171415316683065,-0.0114583375710972,0.0,0.1581068933010101,-0.1537560820579528,-0.0006884139729663,1.472001953125,0.0846740050804403,0.0,0.0,0.0,4.373580730348578e-05
3.2982920089999856,0.0171415316683065,-0.0114583375710972,0.0,0.1598963439464569,-0.1448636353015899,-0.0002164433390134,1.472001953125,0.0,0.0,0.0,0.0,4.373580730348578e-05
3.3082920089999854,0.0185754809801865,-0.012609711295072,0.0,0.1618899554014206,-0.1496122628450394,-0.0017344786319881,1.44,0.0,0.0,0.0,-0.0846740050804403,2.431825198019922e-05
3.318292008999985,0.0193242519766467,-0.0132140653190488,0.0,0.1609423458576202,-0.1494610011577606,-0.0026591285131871,1.44,0.0846740050804403,-0.0846740050804403,0.0,-0.0846740050804403,-2.4606675420006207e-06
3.328292008999985,0.0193242519766467,-0.0132140653190488,0.0,0.1604126691818237,-0.1417583525180816,-0.0004098104254808,1.44,0.0,0.0,0.0,0.0,-2.4606675420006207e-06
3.338292008999985,0.0129177018095798,-0.0077183170509538,0.0,0.1513983607292175,-0.1290090382099151,-0.0001463725493522,1.44,0.0,-0.0846740050804403,0.0,0.0,3.9103061565291264e-05
3.3482920089999846,0.0129177018095798,-0.0077183170509538,0.0,0.153407871723175,-0.1475806534290313,0.0002678557648323,1.44,0.0846740050804403,0.0,0.0,0.0,3.9103061565291264e-05
3.3582920089999844,0.0142084311210593,-0.0087369651585613,0.0,0.1545378267765045,-0.1502479016780853,-0.0008046764996834,1.472001953125,0.0846740050804403,-0.0846740050804403,0.0846740050804403,-0.0846740050804403,3.378241270580642e-05
3.368292008999984,0.0148735722657448,-0.0092671558210496,0.0,0.1528339385986328,-0.1556890308856964,-0.0015139423776417,1.472001953125,0.0,0.0,0.0,-0.0846740050804403,1.868992712627203e-05
3.378292008999984,0.0148735722657448,-0.0092671558210496,0.0,0.1682178825139999,-0.1431918293237686,0.0002570735814515,1.472001953125,0.0,-0.0846740050804403,0.0,-0.0846740050804403,1.868992712627203e-05
3.3882920089999837,0.0162613300725909,-0.0103754730156552,0.0,0.1537461429834366,-0.1438527554273605,-0.0013779760338366,1.472001953125,0.0,0.0,0.0846740050804403,-0.0846740050804403,7.4990189088175715e-06
3.3982920089999835,0.0169733212086027,-0.0109477311044449,0.0,0.1565229594707489,-0.1475736200809478,-0.0029608567710965,1.472001953125,0.0846740050804403,0.0,0.0846740050804403,-0.0846740050804403,-2.1974689221442142e-05
3.4082920089999833,0.0177082540986786,-0.0115390461514383,0.0,0.1602405458688736,-0.1397931426763534,0.0005219000740908,1.472001953125,0.0846740050804403,-0.0846740050804403,0.0,-0.0846740050804403,-1.6731802768395174e-05
3.418292008999983,0.0177082540986786,-0.0115390461514383,0.0,0.1582633256912231,-0.158668965101242,-0.0017616967670619,1.472001953125,0.0846740050804403,-0.0846740050804403,0.0,0.0,-1.6731802768395174e-05
3.428292008999983,0.019217975302932,-0.0127634927491457,0.0,0.1598309874534607,-0.1488829851150512,0.0006191403954289,1.472001953125,0.0,0.0,0.0846740050804403,0.0,-2.814911492092936e-05
3.4382920089999827,0.0095919998260288,-0.0104121276420908,0.0,0.1612706929445267,-0.1383121460676193,-0.0015434108208864,1.472001953125,0.0,-0.0846740050804403,0.0846740050804403,0.0,0.0002971437854677725
3.4482920089999824,0.0101923358155713,-0.0109974111278271,0.0,0.1471374630928039,-0.1366114020347595,-0.0005301132332533,1.472001953125,0.0,0.0,0.0,0.0,0.00029184152069109055
3.4582920089999822,0.0108042964288783,-0.011594506042505,0.0,0.1572448909282684,-0.1541717052459716,0.0011898691300302,1.5039990234375002,0.0,0.0,0.0846740050804403,0.0,0.00030365708038024574
3.468292008999982,0.0108042964288783,-0.011594506042505,0.0,0.1554255038499832,-0.1517468839883804,0.0015262697124853,1.5039990234375002,0.0846740050804403,-0.0846740050804403,0.0,0.0,0.00030365708038024574
3.478292008999982,0.0114396172970743,-0.0122143658225194,0.0,0.1577102541923523,-0.1481178700923919,-0.0014428264694288,1.5039990234375002,0.0,0.0,0.0,0.0,0.00031900236621920343
3.4882920089999816,0.0127470142039986,-0.013486828255253,0.0,0.1573394536972046,-0.1428047716617584,-0.0002607652859296,1.5039990234375002,0.0,0.0,0.0846740050804403,-0.0846740050804403,0.00030197600230897676
3.4982920089999814,0.0134292012256364,-0.014147815262243,0.0,0.1616645008325577,-0.1384301334619522,0.0010006029624491,1.5039990234375002,0.0,0.0,0.0846740050804403,-0.0846740050804403,0.0003120163753672713
3.508292008999981,0.0134292012256364,-0.014147815262243,0.0,0.159809798002243,-0.1481101810932159,0.0006209949497133,1.5039990234375002,0.0846740050804403,-0.0846740050804403,0.0,-0.0846740050804403,0.0003120163753672713
